annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
3.462e-05,0.0001,0.303926,0.303926,0.696074,0.99936,0.0376787,1.05212e-05,1.05212e-05,2.40964e-05,6878.137,0.26,1.0,0.03548,0.04467
8.831e-05,0.0001,0.117401,0.117401,0.882599,0.999124,0.0889287,1.03675e-05,1.03675e-05,7.79411e-05,6978.137,0.26,1.0,0.03548,0.04467
0.0002123,0.0001,0.0658906,0.0658906,0.934109,0.998989,0.196133,1.39914e-05,1.39914e-05,0.000198351,7078.137,0.26,1.0,0.03548,0.04467
0.0003366,0.0001,0.68557,0.0584189,0.941581,0.999015,0.107458,0.000230751,6.56615e-06,0.000105832,7178.137,0.26,1.0,0.03548,0.04467
0.0002387,0.0001,1.0,,,0.0,0.0,0.000238741,0.0,0.0,7278.137,0.26,1.0,0.03548,0.04467
0.000129,0.0001,1.0,,,0.0,0.0,0.000128992,0.0,0.0,7378.137,0.26,1.0,0.03548,0.04467
9.028e-05,0.0001,1.0,,,0.0,0.0,9.02774e-05,0.0,0.0,7478.137,0.26,1.0,0.03548,0.04467
8.115e-05,0.0001,1.0,,,0.0,0.0,8.11477e-05,0.0,0.0,7578.137,0.26,1.0,0.03548,0.04467
8.306e-05,0.0001,1.0,,,0.0,0.0,8.30625e-05,0.0,0.0,7678.137,0.26,1.0,0.03548,0.04467
9.315e-05,0.0001,1.0,,,0.0,0.0,9.31497e-05,0.0,0.0,7778.137,0.26,1.0,0.03548,0.04467
9.209e-05,0.0001,1.0,,,0.0,0.0,9.20881e-05,0.0,0.0,7878.137,0.26,1.0,0.03548,0.04467
4.224e-05,0.0001,1.0,,,0.0,0.0,4.22415e-05,0.0,0.0,7978.137,0.26,1.0,0.03548,0.04467
3.567e-05,0.0001,1.0,,,0.0,0.0,3.56732e-05,0.0,0.0,8078.137,0.26,1.0,0.03548,0.04467
2.02e-05,0.0001,1.0,,,0.0,0.0,2.02013e-05,0.0,0.0,8178.137,0.26,1.0,0.03548,0.04467
1.746e-05,0.0001,1.0,,,0.0,0.0,1.74555e-05,0.0,0.0,8278.136999999999,0.26,1.0,0.03548,0.04467
1.221e-05,0.0001,1.0,,,0.0,0.0,1.2209e-05,0.0,0.0,8378.136999999999,0.26,1.0,0.03548,0.04467
1.92e-06,0.0001,0.902963,0.902963,0.0970371,0.999529,0.000395404,1.73337e-06,1.73337e-06,1.86277e-07,6578.137,0.26,1.0,0.04467,0.05623
5.187e-06,0.0001,0.811142,0.811142,0.188858,0.999482,0.00189273,4.20726e-06,4.20726e-06,9.79572e-07,6678.137,0.26,1.0,0.04467,0.05623
1.008e-05,0.0001,0.60181,0.60181,0.39819,0.99937,0.00637728,6.06888e-06,6.06888e-06,4.0155e-06,6778.137,0.26,1.0,0.04467,0.05623
2.559e-05,0.0001,0.328167,0.328167,0.671833,0.999344,0.0262095,8.39901e-06,8.39901e-06,1.71947e-05,6878.137,0.26,1.0,0.04467,0.05623
7.077e-05,0.0001,0.13005,0.13005,0.86995,0.99907,0.0661903,9.20358e-06,9.20358e-06,6.15661e-05,6978.137,0.26,1.0,0.04467,0.05623
0.0001782,0.0001,0.0700106,0.0700106,0.929989,0.998999,0.165515,1.24746e-05,1.24746e-05,0.000165707,7078.137,0.26,1.0,0.04467,0.05623
