annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0008527,0.1,0.990264,0.980203,0.0197973,0.824881,4.74068e-05,0.000844433,0.00041104,8.30184e-06,6778.137,0.26,0.6
0.002415,1e-09,0.662627,0.0,1.0,0.999997,312.845,0.00160057,0.0,0.00081492,6878.137,0.26,0.6
0.002415,7.7e-09,0.662755,0.0,1.0,0.999996,218.629,0.00160088,0.0,0.000814611,6878.137,0.26,0.6
0.002415,6e-08,0.663755,0.0,1.0,0.999993,123.874,0.00160329,0.0,0.000812197,6878.137,0.26,0.6
0.002415,4.6e-07,0.671323,0.022154,0.977846,0.999974,30.3034,0.00162157,1.79869e-05,0.000793917,6878.137,0.26,0.6
0.002415,3.6e-06,0.679886,0.0476315,0.952369,0.999891,7.06919,0.00164226,3.86722e-05,0.000773232,6878.137,0.26,0.6
0.002415,2.8e-05,0.702915,0.116143,0.883857,0.999566,1.65422,0.00169788,9.42974e-05,0.000717607,6878.137,0.26,0.6
0.002415,0.00022,0.734134,0.209025,0.790975,0.998054,0.329966,0.00177329,0.000169708,0.000642196,6878.137,0.26,0.6
0.002415,0.0017,0.797881,0.398676,0.601324,0.993161,0.0713849,0.00192727,0.000323687,0.000488217,6878.137,0.26,0.6
0.002415,0.013,0.892997,0.681656,0.318344,0.967416,0.0079323,0.00215702,0.000553439,0.000258465,6878.137,0.26,0.6
0.002415,0.1,0.981878,0.946084,0.0539157,0.792061,0.000210515,0.00237172,0.00076813,4.37744e-05,6878.137,0.26,0.6
0.004625,1e-09,0.681873,0.0,1.0,0.999993,200.104,0.00315354,0.0,0.00147128,6978.137,0.26,0.6
0.004625,7.7e-09,0.681915,0.0,1.0,0.99999,141.022,0.00315373,0.0,0.00147109,6978.137,0.26,0.6
0.004625,6e-08,0.682242,0.0,1.0,0.999982,81.5991,0.00315525,0.0,0.00146957,6978.137,0.26,0.6
0.004625,4.6e-07,0.684725,0.00721321,0.992787,0.999936,22.8755,0.00316673,1.05939e-05,0.00145809,6978.137,0.26,0.6
0.004625,3.6e-06,0.688139,0.0179636,0.982036,0.999783,6.6536,0.00318252,2.63828e-05,0.0014423,6978.137,0.26,0.6
0.004625,2.8e-05,0.699648,0.0542049,0.945795,0.999081,1.51185,0.00323575,7.96098e-05,0.00138907,6978.137,0.26,0.6
0.004625,0.00022,0.713811,0.0988048,0.901195,0.997176,0.468691,0.00330125,0.000145113,0.00132357,6978.137,0.26,0.6
0.004625,0.0017,0.75822,0.238647,0.761353,0.992751,0.154255,0.00350663,0.000350496,0.00111819,6978.137,0.26,0.6
0.004625,0.013,0.868803,0.586867,0.413133,0.968476,0.0192475,0.00401806,0.000861923,0.000606761,6978.137,0.26,0.6
0.004625,0.1,0.974003,0.918138,0.0818623,0.786621,0.000563455,0.00450459,0.00134845,0.00012023,6978.137,0.26,0.6
0.008832,1e-09,0.743548,0.0,1.0,0.999981,121.847,0.0065667,0.0,0.00226487,7078.137,0.26,0.6
0.008832,7.7e-09,0.743561,0.0,1.0,0.999974,86.484,0.00656681,0.0,0.00226476,7078.137,0.26,0.6
0.008832,6e-08,0.743664,0.0,1.0,0.999956,50.9162,0.00656772,0.0,0.00226385,7078.137,0.26,0.6
0.008832,4.6e-07,0.744443,0.00248652,0.997513,0.999857,15.7471,0.0065746,5.62599e-06,0.00225697,7078.137,0.26,0.6
0.008832,3.6e-06,0.745628,0.00711348,0.992887,0.999591,5.4889,0.00658507,1.60949e-05,0.0022465,7078.137,0.26,0.6
0.008832,2.8e-05,0.750232,0.0250843,0.974916,0.998669,1.65712,0.00662573,5.67558e-05,0.00220584,7078.137,0.26,0.6
0.008832,0.00022,0.757898,0.055005,0.944995,0.997022,0.71808,0.00669343,0.000124454,0.00213814,7078.137,0.26,0.6
0.008832,0.0017,0.793513,0.194021,0.805979,0.993083,0.263653,0.00700797,0.000438992,0.0018236,7078.137,0.26,0.6
0.008832,0.013,0.892642,0.580951,0.419049,0.970943,0.0326304,0.00788343,0.00131446,0.000948139,7078.137,0.26,0.6
0.008832,0.1,0.987128,0.949758,0.0502417,0.795218,0.000555111,0.0087179,0.00214892,0.000113677,7078.137,0.26,0.6
0.01339,1e-09,0.800893,0.0,1.0,0.999966,79.0684,0.0107234,0.0,0.00266591,7178.137,0.26,0.6
0.01339,7.7e-09,0.800898,0.0,1.0,0.999953,56.8534,0.0107235,0.0,0.00266584,7178.137,0.26,0.6
0.01339,6e-08,0.800941,0.0,1.0,0.999923,34.508,0.0107241,0.0,0.00266527,7178.137,0.26,0.6
0.01339,4.6e-07,0.801264,0.00100237,0.998998,0.999785,12.3914,0.0107284,2.66991e-06,0.00266094,7178.137,0.26,0.6
0.01339,3.6e-06,0.801829,0.00384184,0.996158,0.999501,5.32103,0.010736,1.02332e-05,0.00265338,7178.137,0.26,0.6
0.01339,2.8e-05,0.804283,0.0161757,0.983824,0.998863,2.3046,0.0107688,4.30857e-05,0.00262052,7178.137,0.26,0.6
0.01339,0.00022,0.81206,0.0552695,0.944731,0.997574,1.03714,0.0108729,0.000147216,0.00251639,7178.137,0.26,0.6
0.01339,0.0017,0.846564,0.228715,0.771285,0.993425,0.312463,0.0113349,0.000609207,0.0020544,7178.137,0.26,0.6
0.01339,0.013,0.922217,0.609003,0.390997,0.970579,0.0353983,0.0123479,0.00162215,0.00104146,7178.137,0.26,0.6
