annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.003343,0.0001,0.397845,0.397845,0.602155,0.999658,5.87937,0.00133002,0.00133002,0.00201304,6878.137,160.0,0.1,1.5
0.006509,0.0001,0.31453,0.250367,0.749633,0.999549,9.89459,0.00204738,0.00149024,0.00446197,6978.137,160.0,0.1,1.5
0.01078,0.0001,0.291377,0.162199,0.837801,0.999551,17.0054,0.00314226,0.00147948,0.00764193,7078.137,160.0,0.1,1.5
0.01585,0.0001,0.461512,0.120888,0.879112,0.99953,18.1489,0.00731505,0.00117368,0.00853515,7178.137,160.0,0.1,1.5
0.01277,0.0001,0.626911,0.113457,0.886543,0.999444,8.57127,0.00800378,0.000609581,0.00476323,7278.137,160.0,0.1,1.5
0.007533,0.0001,0.698564,0.118813,0.881187,0.999458,4.18566,0.00526194,0.000306148,0.00227057,7378.137,160.0,0.1,1.5
0.005181,0.0001,0.810021,0.141785,0.858215,0.999482,1.8991,0.00419692,0.00016262,0.000984331,7478.137,160.0,0.1,1.5
0.004581,0.0001,0.856771,0.146654,0.853346,0.999501,1.31481,0.00392523,0.000112772,0.000656194,7578.137,160.0,0.1,1.5
0.0008361,0.0001,0.904755,0.904755,0.0952455,0.999273,0.109581,0.000756496,0.000756496,7.9638e-05,6578.137,170.0,0.1,1.5
0.001961,0.0001,0.924328,0.924328,0.075672,0.999267,0.202563,0.00181294,0.00181294,0.00014842,6678.137,170.0,0.1,1.5
0.002666,0.0001,0.720071,0.720071,0.279929,0.999746,2.93875,0.00191976,0.00191976,0.000746309,6778.137,170.0,0.1,1.5
0.003375,0.0001,0.671929,0.671929,0.328071,0.999797,5.44245,0.00226777,0.00226777,0.00110724,6878.137,170.0,0.1,1.5
