annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.006061,0.0001,0.891787,0.0563419,0.943658,0.998793,0.543627,0.00540546,3.91621e-05,0.000655918,7378.137,110.0,0.26,1.0
0.003991,0.0001,0.929474,0.0773213,0.922679,0.999029,0.289906,0.00370907,2.35844e-05,0.000281434,7478.137,110.0,0.26,1.0
0.003683,0.0001,0.949552,0.0845537,0.915446,0.999072,0.200308,0.00349701,1.71601e-05,0.000185789,7578.137,110.0,0.26,1.0
0.0002148,0.0001,0.934143,0.919549,0.0804506,0.999422,0.0244905,0.000200616,0.000161658,1.41434e-05,6578.137,120.0,0.26,1.0
0.0007386,0.0001,0.912399,0.818454,0.181546,0.999039,0.0673523,0.000673923,0.000291705,6.47046e-05,6678.137,120.0,0.26,1.0
0.001119,0.0001,0.747172,0.444101,0.555899,0.999543,0.619318,0.000836321,0.000226081,0.000282994,6778.137,120.0,0.26,1.0
0.00245,0.0001,0.7701,0.26417,0.73583,0.99948,1.0832,0.0018869,0.00020223,0.0005633,6878.137,120.0,0.26,1.0
0.004268,0.0001,0.736009,0.130829,0.869171,0.999213,1.43108,0.0031415,0.000169607,0.00112679,6978.137,120.0,0.26,1.0
0.008037,0.0001,0.773376,0.075798,0.924202,0.999136,2.10677,0.00621531,0.000149372,0.00182128,7078.137,120.0,0.26,1.0
0.012,0.0001,0.842643,0.0650942,0.934906,0.999183,2.31038,0.0101087,0.000131436,0.00188772,7178.137,120.0,0.26,1.0
0.009315,0.0001,0.889596,0.0812783,0.918722,0.999272,1.41202,0.00828688,9.09862e-05,0.00102845,7278.137,120.0,0.26,1.0
0.005606,0.0001,0.89663,0.0676354,0.932365,0.998971,0.56292,0.0050262,4.20351e-05,0.00057946,7378.137,120.0,0.26,1.0
0.003841,0.0001,0.935559,0.088707,0.911293,0.999146,0.28976,0.00359313,2.40914e-05,0.000247493,7478.137,120.0,0.26,1.0
0.003164,0.0001,0.945978,0.093528,0.906472,0.999175,0.207217,0.00299346,1.76382e-05,0.000170949,7578.137,120.0,0.26,1.0
0.0002362,0.0001,0.950712,0.938909,0.0610906,0.999278,0.0161242,0.000224557,0.000178924,1.16418e-05,6578.137,130.0,0.26,1.0
0.0008598,0.0001,0.872275,0.755906,0.244094,0.998875,0.0976138,0.000749994,0.000340088,0.00010982,6678.137,130.0,0.26,1.0
0.001184,0.0001,0.767756,0.493314,0.506686,0.999585,0.663442,0.000909293,0.0002678,0.000275059,6778.137,130.0,0.26,1.0
0.002665,0.0001,0.793676,0.294849,0.705151,0.999548,1.21773,0.00211528,0.000229928,0.000549887,6878.137,130.0,0.26,1.0
0.004216,0.0001,0.74321,0.150124,0.849876,0.999321,1.59443,0.00313363,0.000191252,0.00108271,6978.137,130.0,0.26,1.0
0.007493,0.0001,0.782586,0.0883634,0.911637,0.999272,2.23664,0.00586399,0.000157906,0.0016291,7078.137,130.0,0.26,1.0
0.01047,0.0001,0.838738,0.0747897,0.92521,0.999276,2.33347,0.00878357,0.000136514,0.00168879,7178.137,130.0,0.26,1.0
0.008511,0.0001,0.891344,0.0922206,0.907779,0.999354,1.43106,0.00758651,9.39503e-05,0.000924805,7278.137,130.0,0.26,1.0
0.005358,0.0001,0.900104,0.0811638,0.918836,0.999121,0.608658,0.004823,4.72822e-05,0.000535271,7378.137,130.0,0.26,1.0
0.00356,0.0001,0.936969,0.107065,0.892935,0.999245,0.297062,0.00333559,2.69045e-05,0.000224387,7478.137,130.0,0.26,1.0
0.003087,0.0001,0.950251,0.116779,0.883221,0.999299,0.21895,0.00293363,2.0307e-05,0.000153585,7578.137,130.0,0.26,1.0
0.0002841,0.0001,0.964095,0.953595,0.0464048,0.999245,0.0135133,0.000273919,0.000209632,1.02013e-05,6578.137,140.0,0.26,1.0
0.0008553,0.0001,0.92182,0.838066,0.161934,0.998761,0.0539649,0.000788408,0.000346048,6.68649e-05,6678.137,140.0,0.26,1.0
0.001121,0.0001,0.800224,0.518447,0.481553,0.999646,0.632477,0.000897199,0.000241146,0.000223986,6778.137,140.0,0.26,1.0
0.002228,0.0001,0.80377,0.316892,0.683108,0.99961,1.12219,0.0017908,0.000202817,0.000437203,6878.137,140.0,0.26,1.0
0.003812,0.0001,0.745117,0.153402,0.846598,0.999349,1.49188,0.00284023,0.000176045,0.000971562,6978.137,140.0,0.26,1.0
0.006551,0.0001,0.774876,0.0975712,0.902429,0.999313,2.14656,0.00507656,0.000159466,0.00147489,7078.137,140.0,0.26,1.0
0.009832,0.0001,0.842121,0.079243,0.920757,0.999317,2.27391,0.00827983,0.000133594,0.00155229,7178.137,140.0,0.26,1.0
0.007763,0.0001,0.890745,0.0906684,0.909332,0.999384,1.37622,0.00691442,8.4562e-05,0.000848089,7278.137,140.0,0.26,1.0
0.004719,0.0001,0.895515,0.0796368,0.920363,0.999163,0.588758,0.00422594,4.26638e-05,0.000493066,7378.137,140.0,0.26,1.0
0.003501,0.0001,0.942776,0.110567,0.889433,0.999301,0.286503,0.00330085,2.4906e-05,0.000200352,7478.137,140.0,0.26,1.0
0.002823,0.0001,0.947287,0.113672,0.886328,0.999328,0.221479,0.00267458,1.90876e-05,0.00014883,7578.137,140.0,0.26,1.0
0.0003369,0.0001,0.940386,0.926529,0.073471,0.999487,0.0391606,0.000316847,0.0002533,2.00859e-05,6578.137,150.0,0.26,1.0
0.0009962,0.0001,0.931781,0.852482,0.147518,0.999035,0.070403,0.000928281,0.000392742,6.79624e-05,6678.137,150.0,0.26,1.0
0.001315,0.0001,0.832318,0.563237,0.436763,0.99971,0.758929,0.00109418,0.00028427,0.000220437,6778.137,150.0,0.26,1.0
0.002229,0.0001,0.80159,0.319846,0.680154,0.999582,1.05856,0.0017867,0.000207968,0.000442246,6878.137,150.0,0.26,1.0
0.004058,0.0001,0.771697,0.15579,0.84421,0.999392,1.52308,0.00313131,0.000170954,0.000926382,6978.137,150.0,0.26,1.0
0.006907,0.0001,0.794311,0.103123,0.896877,0.999391,2.33317,0.00548607,0.000163345,0.00142064,7078.137,150.0,0.26,1.0
0.009634,0.0001,0.839784,0.0884851,0.911515,0.999404,2.58876,0.00809086,0.000149844,0.0015436,7178.137,150.0,0.26,1.0
0.007448,0.0001,0.890604,0.0956784,0.904322,0.999397,1.35018,0.00663295,8.62017e-05,0.00081475,7278.137,150.0,0.26,1.0
0.004948,0.0001,0.907286,0.0824364,0.917564,0.999159,0.545152,0.00448889,4.12118e-05,0.00045871,7378.137,150.0,0.26,1.0
0.003358,0.0001,0.94152,0.122429,0.877571,0.99929,0.276549,0.00316155,2.73953e-05,0.000196369,7478.137,150.0,0.26,1.0
0.002992,0.0001,0.952198,0.116907,0.883093,0.999343,0.217774,0.00284897,1.89339e-05,0.000143023,7578.137,150.0,0.26,1.0
0.0004025,0.0001,0.924987,0.907804,0.0921955,0.999406,0.0508746,0.000372332,0.00029731,3.01945e-05,6578.137,160.0,0.26,1.0
0.001058,0.0001,0.961018,0.911703,0.0882975,0.999042,0.0430826,0.00101718,0.000426029,4.12605e-05,6678.137,160.0,0.26,1.0
0.001407,0.0001,0.848357,0.58934,0.41066,0.999724,0.773839,0.00119352,0.000306165,0.00021334,6778.137,160.0,0.26,1.0
0.002168,0.0001,0.811854,0.35636,0.64364,0.999616,1.06207,0.00176011,0.000225841,0.000407902,6878.137,160.0,0.26,1.0
0.003852,0.0001,0.778398,0.194298,0.805702,0.999428,1.49252,0.00299809,0.000205832,0.000853529,6978.137,160.0,0.26,1.0
0.006393,0.0001,0.791903,0.117838,0.882162,0.99942,2.29302,0.0050624,0.000177701,0.00133031,7078.137,160.0,0.26,1.0
0.009339,0.0001,0.839962,0.0943976,0.905602,0.99943,2.62403,0.0078448,0.0001558,0.00149467,7178.137,160.0,0.26,1.0
0.007498,0.0001,0.897361,0.101676,0.898324,0.999419,1.3248,0.00672866,8.71086e-05,0.000769619,7278.137,160.0,0.26,1.0
0.004462,0.0001,0.899747,0.0891511,0.910849,0.999194,0.554773,0.00401442,4.37807e-05,0.000447304,7378.137,160.0,0.26,1.0
0.003043,0.0001,0.937803,0.124044,0.875956,0.999353,0.29276,0.00285414,2.68057e-05,0.000189293,7478.137,160.0,0.26,1.0
0.002688,0.0001,0.947885,0.124653,0.875347,0.999394,0.231297,0.00254764,1.99466e-05,0.000140071,7578.137,160.0,0.26,1.0
0.0005107,0.0001,0.928712,0.91459,0.0854096,0.999347,0.0557316,0.000474256,0.000389826,3.64041e-05,6578.137,170.0,0.26,1.0
