annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.01583,0.0001,0.756303,0.0315513,0.968449,0.995805,0.919697,0.0119741,0.000125701,0.00385832,7078.137,80.0,0.26,0.5
0.02724,0.0001,0.801354,0.0186528,0.981347,0.996666,1.62264,0.0218263,0.000102839,0.00541048,7178.137,80.0,0.26,0.5
0.01821,0.0001,0.869107,0.0368742,0.963126,0.998437,1.52509,0.0158296,9.12749e-05,0.00238403,7278.137,80.0,0.26,0.5
0.01062,0.0001,0.896854,0.0359433,0.964057,0.997947,0.533705,0.00952691,4.08504e-05,0.00109567,7378.137,80.0,0.26,0.5
0.00777,0.0001,0.935209,0.0512637,0.948736,0.998511,0.33817,0.00726619,2.72006e-05,0.000503401,7478.137,80.0,0.26,0.5
0.007604,0.0001,0.953117,0.0557756,0.944224,0.998545,0.244986,0.00724736,2.10579e-05,0.000356489,7578.137,80.0,0.26,0.5
0.0002358,0.0001,0.917706,0.899054,0.100946,0.999501,0.0389047,0.000216401,0.000172829,1.94054e-05,6578.137,90.0,0.26,0.5
0.0008196,0.0001,0.902676,0.792572,0.207428,0.999675,0.24546,0.000739791,0.000304767,7.97622e-05,6678.137,90.0,0.26,0.5
0.001468,0.0001,0.688362,0.359991,0.640009,0.998842,0.395256,0.00101064,0.000257357,0.000457541,6778.137,90.0,0.26,0.5
0.004147,0.0001,0.725563,0.163153,0.836847,0.997963,0.558602,0.00300881,0.000221877,0.00113805,6878.137,90.0,0.26,0.5
0.008027,0.0001,0.708842,0.0715341,0.928466,0.996486,0.665011,0.00568984,0.000180064,0.00233712,6978.137,90.0,0.26,0.5
0.0153,0.0001,0.750432,0.0330865,0.966913,0.995873,0.925361,0.0114847,0.000130696,0.00381942,7078.137,90.0,0.26,0.5
0.0231,0.0001,0.808184,0.023492,0.976508,0.996931,1.44345,0.0186652,0.000106574,0.00443004,7178.137,90.0,0.26,0.5
0.01787,0.0001,0.87471,0.0375608,0.962439,0.998447,1.44239,0.0156354,8.74028e-05,0.00223957,7278.137,90.0,0.26,0.5
0.01097,0.0001,0.892598,0.0347133,0.965287,0.997528,0.47646,0.00978889,4.23574e-05,0.00117785,7378.137,90.0,0.26,0.5
