annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0007701,0.01,0.936634,0.855077,0.144923,0.982103,0.00272665,0.000721322,0.000287929,4.87998e-05,6778.137,0.26,0.6
0.002097,1e-09,0.763561,0.0,1.0,0.999998,287.25,0.0016011,0.0,0.000495786,6878.137,0.26,0.6
0.002097,6e-09,0.763663,0.0,1.0,0.999998,211.104,0.00160132,0.0,0.000495574,6878.137,0.26,0.6
0.002097,3.6e-08,0.764271,0.0,1.0,0.999996,134.968,0.00160259,0.0,0.000494299,6878.137,0.26,0.6
0.002097,2.2e-07,0.767999,0.0138344,0.986166,0.999992,58.0477,0.00161041,6.82458e-06,0.00048648,6878.137,0.26,0.6
0.002097,1.3e-06,0.778339,0.0577873,0.942213,0.999949,9.12499,0.00163209,2.85067e-05,0.000464798,6878.137,0.26,0.6
0.002097,7.7e-06,0.787288,0.0958235,0.904176,0.999886,3.90582,0.00165086,4.72702e-05,0.000446034,6878.137,0.26,0.6
0.002097,4.6e-05,0.816737,0.221002,0.778998,0.999401,0.641924,0.00171261,0.000109022,0.000384283,6878.137,0.26,0.6
0.002097,0.00028,0.837146,0.307755,0.692245,0.998164,0.185998,0.0017554,0.000151817,0.000341488,6878.137,0.26,0.6
0.002097,0.0017,0.883658,0.505465,0.494535,0.994112,0.0414358,0.00185293,0.000249348,0.000243957,6878.137,0.26,0.6
0.002097,0.01,0.934055,0.719687,0.280313,0.977462,0.00613552,0.00195861,0.000355025,0.00013828,6878.137,0.26,0.6
0.004104,1e-09,0.768595,0.0,1.0,0.999995,179.765,0.00315465,0.0,0.000949785,6978.137,0.26,0.6
0.004104,6e-09,0.768627,0.0,1.0,0.999993,132.996,0.00315478,0.0,0.000949654,6978.137,0.26,0.6
0.004104,3.6e-08,0.768818,0.0,1.0,0.999989,86.2316,0.00315556,0.0,0.000948871,6978.137,0.26,0.6
0.004104,2.2e-07,0.769988,0.00446124,0.995539,0.999976,38.9882,0.00316037,4.23059e-06,0.000944069,6978.137,0.26,0.6
0.004104,1.3e-06,0.773342,0.0189768,0.981023,0.999889,8.39436,0.00317413,1.79957e-05,0.000930304,6978.137,0.26,0.6
0.004104,7.7e-06,0.777466,0.0368252,0.963175,0.999752,3.68545,0.00319106,3.49213e-05,0.000913378,6978.137,0.26,0.6
0.004104,4.6e-05,0.79015,0.0917268,0.908273,0.998859,0.754675,0.00324312,8.69845e-05,0.000861315,6978.137,0.26,0.6
0.004104,0.00028,0.801173,0.139437,0.860563,0.997419,0.316171,0.00328836,0.000132228,0.000816072,6978.137,0.26,0.6
0.004104,0.0017,0.837189,0.295323,0.704677,0.994057,0.112446,0.00343619,0.000280054,0.000668245,6978.137,0.26,0.6
0.004104,0.01,0.919182,0.650202,0.349798,0.978355,0.0153252,0.00377272,0.000616587,0.000331713,6978.137,0.26,0.6
0.008126,1e-09,0.808335,0.0,1.0,0.999985,104.714,0.0065682,0.0,0.0015574,7078.137,0.26,0.6
0.008126,6e-09,0.808344,0.0,1.0,0.99998,77.9095,0.00656828,0.0,0.00155732,7078.137,0.26,0.6
0.008126,3.6e-08,0.808399,0.0,1.0,0.99997,51.1056,0.00656873,0.0,0.00155687,7078.137,0.26,0.6
0.008126,2.2e-07,0.808738,0.00160949,0.998391,0.999935,24.0276,0.00657148,2.50538e-06,0.00155412,7078.137,0.26,0.6
0.008126,1.3e-06,0.809721,0.00674312,0.993257,0.999758,6.38378,0.00657947,1.04965e-05,0.00154613,7078.137,0.26,0.6
0.008126,7.7e-06,0.811163,0.0142684,0.985732,0.999509,3.12628,0.00659119,2.22106e-05,0.00153442,7078.137,0.26,0.6
0.008126,4.6e-05,0.815903,0.039011,0.960989,0.998438,0.957734,0.0066297,6.07255e-05,0.0014959,7078.137,0.26,0.6
0.008126,0.00028,0.822346,0.0726431,0.927357,0.997085,0.495237,0.00668205,0.000113078,0.00144355,7078.137,0.26,0.6
0.008126,0.0017,0.850347,0.218809,0.781191,0.993769,0.19516,0.00690958,0.000340604,0.00121602,7078.137,0.26,0.6
0.008126,0.01,0.92244,0.595138,0.404862,0.977659,0.0282094,0.00749538,0.000926408,0.000630218,7078.137,0.26,0.6
0.01236,1e-09,0.867408,0.0,1.0,0.999974,62.6368,0.0107253,0.0,0.00163947,7178.137,0.26,0.6
0.01236,6e-09,0.867412,0.0,1.0,0.999965,47.0265,0.0107254,0.0,0.00163943,7178.137,0.26,0.6
0.01236,3.6e-08,0.867433,0.0,1.0,0.999948,31.4167,0.0107256,0.0,0.00163916,7178.137,0.26,0.6
0.01236,2.2e-07,0.867563,0.000918103,0.999082,0.999895,15.6466,0.0107272,1.50483e-06,0.00163756,7178.137,0.26,0.6
0.01236,1.3e-06,0.867953,0.00386047,0.99614,0.999684,5.1665,0.0107321,6.32757e-06,0.00163274,7178.137,0.26,0.6
0.01236,7.7e-06,0.868607,0.00879322,0.991207,0.999443,2.91697,0.0107401,1.44127e-05,0.00162465,7178.137,0.26,0.6
0.01236,4.6e-05,0.871065,0.0273372,0.972663,0.998763,1.28857,0.0107705,4.48074e-05,0.00159426,7178.137,0.26,0.6
0.01236,0.00028,0.877466,0.075625,0.924375,0.9976,0.631169,0.0108497,0.000123954,0.00151511,7178.137,0.26,0.6
0.01236,0.0017,0.901403,0.256205,0.743795,0.994187,0.209736,0.0111457,0.000419937,0.00121913,7178.137,0.26,0.6
0.01236,0.01,0.951969,0.637665,0.362335,0.978036,0.0270393,0.0117709,0.00104518,0.00059389,7178.137,0.26,0.6
0.009349,1e-09,0.929089,0.0,1.0,0.999981,34.0106,0.00868568,0.0,0.000662922,7278.137,0.26,0.6
