annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0002629,0.01,0.612819,0.612819,0.387181,0.968525,0.00323411,0.000161116,0.000161116,0.000101793,7378.137,0.26,0.5
0.0001795,1e-09,0.0,0.0,1.0,0.999985,12.0243,0.0,0.0,0.000179692,7478.137,0.26,0.5
0.0001795,6e-09,0.0,0.0,1.0,0.99998,9.03293,0.0,0.0,0.000179684,7478.137,0.26,0.5
0.0001795,3.6e-08,0.0,0.0,1.0,0.99997,6.04173,0.0,0.0,0.000179634,7478.137,0.26,0.5
0.0001795,2.2e-07,0.000740967,0.000740967,0.999259,0.999941,3.0197,1.32974e-07,1.32974e-07,0.000179327,7478.137,0.26,0.5
0.0001795,1.3e-06,0.00619141,0.00619141,0.993809,0.99981,0.936842,1.11111e-06,1.11111e-06,0.000178349,7478.137,0.26,0.5
0.0001795,7.7e-06,0.0140333,0.0140333,0.985967,0.999663,0.52573,2.51841e-06,2.51841e-06,0.000176941,7478.137,0.26,0.5
0.0001795,4.6e-05,0.0451373,0.0451373,0.954863,0.999283,0.239115,8.10033e-06,8.10033e-06,0.000171359,7478.137,0.26,0.5
0.0001795,0.00028,0.143364,0.143364,0.856636,0.998361,0.0938128,2.57281e-05,2.57281e-05,0.000153732,7478.137,0.26,0.5
0.0001795,0.0017,0.398884,0.398884,0.601116,0.993912,0.0177209,7.15836e-05,7.15836e-05,0.000107876,7478.137,0.26,0.5
0.0001795,0.01,0.679725,0.679725,0.320275,0.968924,0.00184953,0.000121983,0.000121983,5.74765e-05,7478.137,0.26,0.5
0.0001559,1e-09,0.0,0.0,1.0,0.999985,10.7523,0.0,0.0,0.000156021,7578.137,0.26,0.5
0.0001559,6e-09,0.0,0.0,1.0,0.999981,8.09562,0.0,0.0,0.000156013,7578.137,0.26,0.5
0.0001559,3.6e-08,0.0,0.0,1.0,0.999971,5.43894,0.0,0.0,0.000155969,7578.137,0.26,0.5
