annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.001203,0.0046,0.962501,0.581787,0.418213,0.98904,0.00411755,0.00115832,6.27796e-05,4.51286e-05,7478.137,0.0,0.26,1.0
0.001203,0.01,0.976554,0.738524,0.261476,0.98299,0.00165873,0.00117523,7.96928e-05,2.82155e-05,7478.137,0.0,0.26,1.0
9.226e-05,1e-05,0.130987,0.0118691,0.988131,0.99981,0.422614,1.20846e-05,9.63026e-07,8.0174e-05,6578.137,15.0,0.26,1.0
9.226e-05,2.2e-05,0.143488,0.0260838,0.973916,0.999772,0.346814,1.3238e-05,2.11636e-06,7.90206e-05,6578.137,15.0,0.26,1.0
9.226e-05,4.6e-05,0.168547,0.0545783,0.945422,0.999722,0.275738,1.55499e-05,4.42832e-06,7.67087e-05,6578.137,15.0,0.26,1.0
9.226e-05,0.0001,0.224976,0.118742,0.881258,0.999644,0.200907,2.0756e-05,9.63439e-06,7.15026e-05,6578.137,15.0,0.26,1.0
9.226e-05,0.00022,0.350067,0.260979,0.739021,0.999521,0.125097,3.22967e-05,2.11751e-05,5.99619e-05,6578.137,15.0,0.26,1.0
9.226e-05,0.00046,0.600693,0.545959,0.454041,0.999318,0.0540416,5.5419e-05,4.42974e-05,3.68395e-05,6578.137,15.0,0.26,1.0
9.226e-05,0.001,0.937468,0.928897,0.071103,0.998447,0.00371563,8.64895e-05,7.53679e-05,5.76908e-06,6578.137,15.0,0.26,1.0
9.226e-05,0.0022,0.987119,0.985354,0.0146464,0.997415,0.000459735,9.10702e-05,7.99486e-05,1.18837e-06,6578.137,15.0,0.26,1.0
9.226e-05,0.0046,0.999953,0.999946,5.36259e-05,0.99424,7.55414e-07,9.22542e-05,8.11326e-05,4.35105e-09,6578.137,15.0,0.26,1.0
9.226e-05,0.01,0.999996,0.999996,4.40836e-06,0.988739,3.17616e-08,9.22582e-05,8.11366e-05,3.57681e-10,6578.137,15.0,0.26,1.0
0.000323,1e-05,0.421215,0.0102483,0.989752,0.999785,0.868617,0.000136051,1.9357e-06,0.000186945,6678.137,15.0,0.26,1.0
0.000323,2.2e-05,0.428389,0.0225149,0.977485,0.999742,0.716396,0.000138368,4.25263e-06,0.000184628,6678.137,15.0,0.26,1.0
0.000323,4.6e-05,0.442767,0.0471034,0.952897,0.999686,0.573634,0.000143012,8.89693e-06,0.000179984,6678.137,15.0,0.26,1.0
0.000323,0.0001,0.475133,0.10245,0.89755,0.9996,0.423355,0.000153466,1.93509e-05,0.00016953,6678.137,15.0,0.26,1.0
0.000323,0.00022,0.546934,0.225234,0.774766,0.99946,0.271001,0.000176658,4.25424e-05,0.000146339,6678.137,15.0,0.26,1.0
0.000323,0.00046,0.690749,0.471165,0.528835,0.999221,0.128258,0.000223109,8.89942e-05,9.98869e-05,6678.137,15.0,0.26,1.0
0.000323,0.001,0.908771,0.843994,0.156006,0.998272,0.0170561,0.00029353,0.000159414,2.94666e-05,6678.137,15.0,0.26,1.0
0.000323,0.0022,0.970444,0.949458,0.0505423,0.997319,0.00356089,0.00031345,0.000179335,9.54649e-06,6678.137,15.0,0.26,1.0
0.000323,0.0046,0.998518,0.997465,0.00253472,0.994718,9.06351e-05,0.000322518,0.000188402,4.7876e-07,6678.137,15.0,0.26,1.0
0.000323,0.01,0.999948,0.999912,8.82199e-05,0.988087,1.3987e-06,0.00032298,0.000188864,1.66631e-08,6678.137,15.0,0.26,1.0
0.000475,1e-05,0.566277,0.00725151,0.992748,0.999707,0.703105,0.000268991,1.50491e-06,0.000206025,6778.137,15.0,0.26,1.0
0.000475,2.2e-05,0.570079,0.0159542,0.984046,0.999651,0.584405,0.000270797,3.31097e-06,0.000204219,6778.137,15.0,0.26,1.0
0.000475,4.6e-05,0.577688,0.0333709,0.966629,0.999576,0.473314,0.000274411,6.92548e-06,0.000200605,6778.137,15.0,0.26,1.0
0.000475,0.0001,0.594805,0.0725494,0.927451,0.99946,0.356411,0.000282542,1.50562e-05,0.000192474,6778.137,15.0,0.26,1.0
0.000475,0.00022,0.63286,0.159654,0.840346,0.999266,0.237677,0.000300619,3.3133e-05,0.000174397,6778.137,15.0,0.26,1.0
0.000475,0.00046,0.708892,0.333684,0.666316,0.998909,0.126703,0.000336735,6.92495e-05,0.000138281,6778.137,15.0,0.26,1.0
0.000475,0.001,0.836941,0.626775,0.373225,0.997676,0.0333294,0.000397561,0.000130075,7.74555e-05,6778.137,15.0,0.26,1.0
0.000475,0.0022,0.897182,0.764661,0.235339,0.99652,0.0140351,0.000426176,0.00015869,4.88401e-05,6778.137,15.0,0.26,1.0
0.000475,0.0046,0.980536,0.955448,0.0445519,0.9932,0.00135967,0.00046577,0.000198284,9.24586e-06,6778.137,15.0,0.26,1.0
0.000475,0.01,0.998224,0.995935,0.00406547,0.988657,7.43829e-05,0.000474173,0.000206687,8.43708e-07,6778.137,15.0,0.26,1.0
0.00106,1e-05,0.601216,0.00658068,0.993419,0.999682,1.33023,0.000637534,2.80123e-06,0.000422874,6878.137,15.0,0.26,1.0
0.00106,2.2e-05,0.604386,0.0144779,0.985522,0.999622,1.10926,0.000640896,6.16289e-06,0.000419512,6878.137,15.0,0.26,1.0
0.00106,4.6e-05,0.610733,0.0302885,0.969711,0.999543,0.902405,0.000647626,1.28931e-05,0.000412782,6878.137,15.0,0.26,1.0
0.00106,0.0001,0.625005,0.065843,0.934157,0.999419,0.684798,0.000662761,2.80277e-05,0.000397647,6878.137,15.0,0.26,1.0
0.00106,0.00022,0.656728,0.144867,0.855133,0.999215,0.463817,0.000696399,6.16664e-05,0.000364009,6878.137,15.0,0.26,1.0
0.00106,0.00046,0.720137,0.302827,0.697173,0.998846,0.257184,0.000763639,0.000128906,0.000296769,6878.137,15.0,0.26,1.0
0.00106,0.001,0.836693,0.593183,0.406817,0.997546,0.0705617,0.000887236,0.000252503,0.000173172,6878.137,15.0,0.26,1.0
0.00106,0.0022,0.890594,0.727458,0.272542,0.996386,0.0321008,0.000944393,0.00030966,0.000116014,6878.137,15.0,0.26,1.0
0.00106,0.0046,0.973171,0.933165,0.0668346,0.993392,0.00430541,0.00103196,0.000397225,2.84498e-05,6878.137,15.0,0.26,1.0
0.00106,0.01,0.997255,0.993162,0.00683811,0.987535,0.000233518,0.0010575,0.000422764,2.91081e-06,6878.137,15.0,0.26,1.0
0.002497,1e-05,0.624992,0.0024222,0.997578,0.999254,1.25454,0.00156045,2.27342e-06,0.000936301,6978.137,15.0,0.26,1.0
0.002497,2.2e-05,0.626084,0.00532705,0.994673,0.999132,1.07536,0.00156317,4.99983e-06,0.000933575,6978.137,15.0,0.26,1.0
