annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor,particle_size_min,particle_size_max
0.001344,0.013,0.996388,0.924126,0.0758737,0.98167,0.000264777,0.0013388,5.91119e-05,4.85327e-06,7578.137,0.0,0.26,1.0,0.01,100.0
0.001344,0.1,0.999986,0.999716,0.000284432,0.848931,1.20433e-07,0.00134364,6.3947e-05,1.81937e-08,7578.137,0.0,0.26,1.0,0.01,100.0
8.912e-05,1e-09,0.146953,6.73885e-07,0.999999,0.999895,0.72274,1.30958e-05,5.12286e-11,7.60196e-05,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,7.7e-09,0.146957,5.18943e-06,0.999995,0.999877,0.618113,1.30961e-05,3.94499e-10,7.60193e-05,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,6e-08,0.146987,4.04736e-05,0.99996,0.999852,0.512835,1.30988e-05,3.07679e-09,7.60166e-05,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,4.6e-07,0.147217,0.000310189,0.99969,0.999814,0.408453,1.31193e-05,2.35805e-08,7.59961e-05,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,3.6e-06,0.149022,0.0024268,0.997573,0.99975,0.303015,1.32802e-05,1.84485e-07,7.58352e-05,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,2.8e-05,0.163057,0.0188794,0.981121,0.999623,0.197867,1.45309e-05,1.43521e-06,7.45845e-05,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,0.00022,0.273476,0.14832,0.85168,0.999298,0.0922156,2.43709e-05,1.12752e-05,6.47445e-05,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,0.0017,0.899582,0.882283,0.117717,0.997592,0.00371569,8.01666e-05,6.70709e-05,8.94881e-06,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,0.013,0.999969,0.999963,3.668e-05,0.984162,1.76061e-07,8.91126e-05,7.60169e-05,2.7884e-09,6578.137,10.0,0.26,1.0,0.01,100.0
8.912e-05,0.1,1.0,1.0,0.0,0.0,0.0,8.91154e-05,7.60197e-05,0.0,6578.137,10.0,0.26,1.0,0.01,100.0
0.0002976,1e-09,0.436539,5.69585e-07,0.999999,0.999876,1.35609,0.000129893,9.54957e-11,0.000167658,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,7.7e-09,0.436541,4.38471e-06,0.999996,0.999856,1.16119,0.000129893,7.35134e-10,0.000167658,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,6e-08,0.436558,3.41893e-05,0.999966,0.999826,0.965061,0.000129898,5.73213e-09,0.000167653,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,4.6e-07,0.436687,0.000262199,0.999738,0.999782,0.770518,0.000129937,4.39599e-08,0.000167614,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,3.6e-06,0.437694,0.00204991,0.99795,0.999709,0.574136,0.000130236,3.43685e-07,0.000167315,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,2.8e-05,0.445526,0.0159489,0.984051,0.999564,0.378217,0.000132567,2.67396e-06,0.000164984,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,0.00022,0.507138,0.125295,0.874705,0.999191,0.181374,0.000150899,2.10067e-05,0.000146652,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,0.0017,0.878546,0.78445,0.21555,0.996805,0.0113116,0.000261412,0.00013152,3.61388e-05,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,0.013,0.99974,0.999539,0.000461315,0.977765,3.47842e-06,0.000297474,0.000167581,7.73434e-08,6678.137,10.0,0.26,1.0,0.01,100.0
0.0002976,0.1,1.0,1.0,0.0,0.0,0.0,0.000297551,0.000167658,0.0,6678.137,10.0,0.26,1.0,0.01,100.0
0.0004978,1e-09,0.564821,4.6151e-07,1.0,0.99985,1.44514,0.00028117,9.99786e-11,0.000216634,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,7.7e-09,0.564822,3.55127e-06,0.999996,0.999825,1.24114,0.000281171,7.69324e-10,0.000216633,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,6e-08,0.564833,2.76899e-05,0.999972,0.999791,1.03582,0.000281176,5.99856e-09,0.000216628,6778.137,10.0,0.26,1.0,0.01,100.0
0.0004978,4.6e-07,0.564913,0.0002123,0.999788,0.99974,0.832189,0.000281216,4.59913e-08,0.000216588,6778.137,10.0,0.26,1.0,0.01,100.0
