annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
1.733e-05,0.0001,0.0502726,0.0502726,0.949727,0.999075,0.0178041,8.71455e-07,8.71455e-07,1.64631e-05,7178.137,0.26,1.0,0.28184,0.35481
1.232e-05,0.0001,0.0664897,0.0664897,0.93351,0.999276,0.0158828,8.18846e-07,8.18846e-07,1.14965e-05,7278.137,0.26,1.0,0.28184,0.35481
7.74e-06,0.0001,0.0672053,0.0672053,0.932795,0.999213,0.00917431,5.2017e-07,5.2017e-07,7.21984e-06,7378.137,0.26,1.0,0.28184,0.35481
4.717e-06,0.0001,0.0875129,0.0875129,0.912487,0.999337,0.00649386,4.12824e-07,4.12824e-07,4.30447e-06,7478.137,0.26,1.0,0.28184,0.35481
4.546e-06,0.0001,0.0893987,0.0893987,0.910601,0.999307,0.00597811,4.06431e-07,4.06431e-07,4.13985e-06,7578.137,0.26,1.0,0.28184,0.35481
4.527e-06,0.0001,0.0910466,0.0910466,0.908953,0.999333,0.00617284,4.12125e-07,4.12125e-07,4.1144e-06,7678.137,0.26,1.0,0.28184,0.35481
5.606e-08,0.0001,0.940196,0.940196,0.0598036,0.999666,1.00467e-05,5.2706e-08,5.2706e-08,3.3525e-09,6578.137,0.26,1.0,0.35481,0.44668
2.455e-07,0.0001,0.656161,0.656161,0.343839,0.998801,7.04235e-05,1.61089e-07,1.61089e-07,8.44131e-08,6678.137,0.26,1.0,0.35481,0.44668
8.418e-07,0.0001,0.226188,0.226188,0.773812,0.999245,0.000862917,1.90413e-07,1.90413e-07,6.51421e-07,6778.137,0.26,1.0,0.35481,0.44668
3.67e-06,0.0001,0.0943704,0.0943704,0.90563,0.999239,0.00436611,3.46305e-07,3.46305e-07,3.32333e-06,6878.137,0.26,1.0,0.35481,0.44668
