annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.01003,0.0001,0.879465,0.0989429,0.901057,0.999425,2.10052,0.00881862,0.000132717,0.00120863,7278.137,0.26,1.7
0.006233,0.0001,0.892076,0.0816093,0.918391,0.999151,0.792377,0.00556029,5.97756e-05,0.000672685,7378.137,0.26,1.7
0.004549,0.0001,0.942595,0.109756,0.890244,0.999327,0.388141,0.00428749,3.21921e-05,0.000261114,7478.137,0.26,1.7
0.005091,0.0001,0.957705,0.105116,0.894884,0.999346,0.329006,0.00487586,2.52936e-05,0.000215332,7578.137,0.26,1.7
0.000138,0.0001,0.956838,0.947257,0.0527425,0.999171,0.00718761,0.000132067,0.000106996,5.95744e-06,6578.137,0.26,1.8
0.0004822,0.0001,0.958508,0.913714,0.0862856,0.999621,0.0527281,0.000462177,0.000211858,2.00066e-05,6678.137,0.26,1.8
0.0008527,0.0001,0.782732,0.558183,0.441817,0.999564,0.424568,0.000667463,0.000234069,0.000185272,6778.137,0.26,1.8
0.002415,0.0001,0.76757,0.308499,0.691501,0.999502,1.12637,0.00185406,0.000250471,0.000561433,6878.137,0.26,1.8
0.004625,0.0001,0.734769,0.164799,0.835201,0.999418,2.10914,0.00339817,0.000242038,0.00122665,6978.137,0.26,1.8
0.008832,0.0001,0.773896,0.117449,0.882551,0.999439,3.56109,0.00683471,0.00026574,0.00199686,7078.137,0.26,1.8
0.01339,0.0001,0.822214,0.106311,0.893689,0.99946,4.40548,0.0110089,0.000283171,0.00238044,7178.137,0.26,1.8
0.01003,0.0001,0.880197,0.104418,0.895582,0.999448,2.17629,0.00882596,0.000140061,0.00120129,7278.137,0.26,1.8
0.006233,0.0001,0.892548,0.0856218,0.914378,0.999189,0.825753,0.00556323,6.27146e-05,0.000669746,7378.137,0.26,1.8
0.004549,0.0001,0.942837,0.113518,0.886482,0.999352,0.400995,0.00428859,3.32956e-05,0.000260011,7478.137,0.26,1.8
0.005091,0.0001,0.95788,0.108824,0.891176,0.999366,0.33822,0.00487676,2.6186e-05,0.00021444,7578.137,0.26,1.8
0.000138,0.0001,0.957155,0.947645,0.052355,0.999211,0.00749554,0.000132111,0.00010704,5.91366e-06,6578.137,0.26,1.9
0.0004822,0.0001,0.959305,0.915371,0.0846291,0.999641,0.0546208,0.000462561,0.000212242,1.96225e-05,6678.137,0.26,1.9
0.0008527,0.0001,0.786354,0.565548,0.434452,0.999584,0.437789,0.000670551,0.000237158,0.000182184,6778.137,0.26,1.9
0.002415,0.0001,0.770951,0.318557,0.681443,0.999525,1.16472,0.00186222,0.000258637,0.000553267,6878.137,0.26,1.9
0.004625,0.0001,0.737423,0.173156,0.826844,0.999452,2.21495,0.00341045,0.000254311,0.00121437,6978.137,0.26,1.9
0.008832,0.0001,0.776213,0.126495,0.873505,0.999472,3.74533,0.00685518,0.000286208,0.00197639,7078.137,0.26,1.9
0.01339,0.0001,0.823971,0.115145,0.884855,0.999489,4.61037,0.0110324,0.000306703,0.00235691,7178.137,0.26,1.9
0.01003,0.0001,0.880972,0.110207,0.889793,0.999469,2.24788,0.00883373,0.000147826,0.00119353,7278.137,0.26,1.9
0.006233,0.0001,0.893045,0.0898536,0.910146,0.999223,0.857719,0.00556633,6.58142e-05,0.000666647,7378.137,0.26,1.9
0.004549,0.0001,0.943093,0.117478,0.882522,0.999374,0.413382,0.00428975,3.44569e-05,0.000258849,7478.137,0.26,1.9
0.005091,0.0001,0.958066,0.112748,0.887252,0.999385,0.346951,0.0048777,2.713e-05,0.000213496,7578.137,0.26,1.9
0.000138,0.0001,0.957464,0.948023,0.0519774,0.999248,0.00780958,0.000132153,0.000107082,5.87101e-06,6578.137,0.26,2.0
0.0004822,0.0001,0.960082,0.916987,0.0830134,0.999659,0.0565055,0.000462936,0.000212617,1.92479e-05,6678.137,0.26,2.0
0.0008527,0.0001,0.790105,0.573176,0.426824,0.999601,0.448898,0.00067375,0.000240357,0.000178985,6778.137,0.26,2.0
0.002415,0.0001,0.774512,0.329154,0.670846,0.999545,1.19614,0.00187083,0.000267241,0.000544663,6878.137,0.26,2.0
0.004625,0.0001,0.740223,0.181974,0.818026,0.999481,2.31272,0.0034234,0.000267262,0.00120142,6978.137,0.26,2.0
0.008832,0.0001,0.778659,0.136042,0.863958,0.999501,3.91659,0.00687678,0.000307808,0.00195479,7078.137,0.26,2.0
0.01339,0.0001,0.825822,0.124448,0.875552,0.999514,4.80059,0.0110572,0.000331481,0.00233213,7178.137,0.26,2.0
0.01003,0.0001,0.881786,0.116289,0.883711,0.999488,2.31521,0.00884188,0.000155985,0.00118537,7278.137,0.26,2.0
0.006233,0.0001,0.89357,0.0943201,0.90568,0.999253,0.888026,0.0055696,6.90858e-05,0.000663375,7378.137,0.26,2.0
0.004549,0.0001,0.943362,0.121652,0.878348,0.999394,0.425194,0.00429098,3.56812e-05,0.000257625,7478.137,0.26,2.0
0.005091,0.0001,0.958261,0.116876,0.883124,0.999402,0.355167,0.00487869,2.81234e-05,0.000212502,7578.137,0.26,2.0
